academic_year,course,cap_round,institute_code,choice_code,sanctioned_intake,ms_seats,ai_seats,minority_seats,ews_seats,tfws_seats
2024-25,B.E/B.Tech,Round I,03439,0343924510,120,30,,,,
2024-25,B.E/B.Tech,Round I,03439,0343961210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03439,0343990010,60,14,,,,
2024-25,B.E/B.Tech,Round I,03439,0343991110,60,14,,,,
2024-25,B.E/B.Tech,Round I,03439,0343991210,60,14,,,,
2024-25,B.E/B.Tech,Round I,03439,0343992610,60,14,,,,
2024-25,B.E/B.Tech,Round I,03440,0344019110,90,76,,,,
2024-25,B.E/B.Tech,Round I,03440,0344024510,45,38,,,,
2024-25,B.E/B.Tech,Round I,03440,0344037210,45,38,,,,
2024-25,B.E/B.Tech,Round I,03440,0344061210,90,76,,,,
2024-25,B.E/B.Tech,Round I,03445,0344519110,30,25,,,,
2024-25,B.E/B.Tech,Round I,03445,0344524510,60,45,,,,
2024-25,B.E/B.Tech,Round I,03445,0344537210,30,25,,,,
2024-25,B.E/B.Tech,Round I,03445,0344561210,30,25,,,,
2024-25,B.E/B.Tech,Round I,03445,0344592010,30,22,,,,
2024-25,B.E/B.Tech,Round I,03445,0344592110,30,22,,,,
2024-25,B.E/B.Tech,Round I,03447,0344719110,30,25,,,,
2024-25,B.E/B.Tech,Round I,03447,0344724510,60,51,,,,
2024-25,B.E/B.Tech,Round I,03447,0344761210,30,25,,,,
2024-25,B.E/B.Tech,Round I,03460,0346019110,60,14,,,,
2024-25,B.E/B.Tech,Round I,03460,0346024510,120,30,,,,
2024-25,B.E/B.Tech,Round I,03460,0346024610,60,14,,,,
2024-25,B.E/B.Tech,Round I,03460,0346092110,120,30,,,,
2024-25,B.E/B.Tech,Round I,03460,0346092410,60,14,,,,
2024-25,B.E/B.Tech,Round I,03462,0346219110,30,25,,,,
2024-25,B.E/B.Tech,Round I,03462,0346224510,30,19,,,,
2024-25,B.E/B.Tech,Round I,03462,0346229310,30,25,,,,
2024-25,B.E/B.Tech,Round I,03462,0346246610,30,25,,,,
2024-25,B.E/B.Tech,Round I,03462,0346261210,30,25,,,,
2024-25,B.E/B.Tech,Round I,03462,0346284410,30,19,,,,
2024-25,B.E/B.Tech,Round I,03465,0346519110,60,39,,,,
2024-25,B.E/B.Tech,Round I,03465,0346524210,60,39,,,,
2024-25,B.E/B.Tech,Round I,03465,0346529310,30,19,,,,
2024-25,B.E/B.Tech,Round I,03465,0346537210,30,19,,,,
2024-25,B.E/B.Tech,Round I,03465,0346561210,60,39,,,,
2024-25,B.E/B.Tech,Round I,03467,0346719110,60,51,,,,
2024-25,B.E/B.Tech,Round I,03467,0346724510,60,39,,,,
2024-25,B.E/B.Tech,Round I,03467,0346729310,60,51,,,,
2024-25,B.E/B.Tech,Round I,03467,0346737210,60,39,,,,
2024-25,B.E/B.Tech,Round I,03467,0346761210,60,51,,,,
2024-25,B.E/B.Tech,Round I,03467,0346791110,120,78,,,,
2024-25,B.E/B.Tech,Round I,03470,0347024210,60,39,,,,
2024-25,B.E/B.Tech,Round I,03470,0347024510,120,90,,,,
2024-25,B.E/B.Tech,Round I,03470,0347029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,03470,0347061210,60,51,,,,
2024-25,B.E/B.Tech,Round I,03471,0347119110,60,39,,,,
2024-25,B.E/B.Tech,Round I,03471,0347124510,120,78,,,,
2024-25,B.E/B.Tech,Round I,03471,0347125710,60,39,,,,
2024-25,B.E/B.Tech,Round I,03471,0347161210,30,19,,,,
2024-25,B.E/B.Tech,Round I,03471,0347162410,30,19,,,,
2024-25,B.E/B.Tech,Round I,03471,0347199510,60,39,,,,
2024-25,B.E/B.Tech,Round I,03475,0347519110,30,8,,,,
2024-25,B.E/B.Tech,Round I,03475,0347524510,180,44,,,,
2024-25,B.E/B.Tech,Round I,03475,0347524610,180,44,,,,
2024-25,B.E/B.Tech,Round I,03475,0347561210,30,8,,,,
2024-25,B.E/B.Tech,Round I,03475,0347591110,180,44,,,,
2024-25,B.E/B.Tech,Round I,03475,0347591210,120,30,,,,
2024-25,B.E/B.Tech,Round I,03477,0347719110,120,102,,,,
2024-25,B.E/B.Tech,Round I,03477,0347724510,60,39,,,,
2024-25,B.E/B.Tech,Round I,03477,0347761210,120,102,,,,
2024-25,B.E/B.Tech,Round I,03503,0350319110,60,51,,,,
2024-25,B.E/B.Tech,Round I,03503,0350324510,60,51,,,,
2024-25,B.E/B.Tech,Round I,03503,0350324610,60,51,,,,
2024-25,B.E/B.Tech,Round I,03503,0350326310,60,51,,,,
2024-25,B.E/B.Tech,Round I,03503,0350329310,60,51,,,,
2024-25,B.E/B.Tech,Round I,03503,0350361210,60,51,,,,
2024-25,B.E/B.Tech,Round I,03546,0354619110,60,51,,,,
2024-25,B.E/B.Tech,Round I,03546,0354624510,60,51,,,,
2024-25,B.E/B.Tech,Round I,03546,0354629310,60,51,,,,
2024-25,B.E/B.Tech,Round I,03546,0354661210,60,51,,,,
2024-25,B.E/B.Tech,Round I,03546,0354691110,60,51,,,,
2024-25,B.E/B.Tech,Round I,06293,0629324210,120,100,,,,
2024-25,B.E/B.Tech,Round I,06293,0629329310,60,51,,,,
2024-25,B.E/B.Tech,Round I,06293,0629337210,90,76,,,,
2024-25,B.E/B.Tech,Round I,06293,0629361210,30,25,,,,
2024-25,B.E/B.Tech,Round I,06640,0664019110,60,51,,,,
2024-25,B.E/B.Tech,Round I,06640,0664024210,60,39,,,,
2024-25,B.E/B.Tech,Round I,06640,0664029310,60,48,,,,
2024-25,B.E/B.Tech,Round I,06640,0664037210,60,48,,,,
2024-25,B.E/B.Tech,Round I,06640,0664061210,120,102,,,,
2024-25,B.E/B.Tech,Round I,06643,0664319110,60,48,,,,
2024-25,B.E/B.Tech,Round I,06643,0664324210,60,39,,,,
2024-25,B.E/B.Tech,Round I,06643,0664329310,60,48,,,,
2024-25,B.E/B.Tech,Round I,06643,0664337210,60,39,,,,
2024-25,B.E/B.Tech,Round I,06643,0664361210,120,96,,,,
2024-25,B.E/B.Tech,Round I,06901,0690119110,30,25,,,,
2024-25,B.E/B.Tech,Round I,06901,0690124210,90,58,,,,
2024-25,B.E/B.Tech,Round I,06901,0690137210,60,51,,,,
2024-25,B.E/B.Tech,Round I,06901,0690161210,60,51,,,,
2024-25,B.E/B.Tech,Round I,06901,0690184410,60,51,,,,
2024-25,B.E/B.Tech,Round I,04025,0402519110,60,60,,,,
2024-25,B.E/B.Tech,Round I,04025,0402524210,60,60,,,,
2024-25,B.E/B.Tech,Round I,04025,0402529310,60,60,,,,
2024-25,B.E/B.Tech,Round I,04025,0402537210,60,60,,,,
2024-25,B.E/B.Tech,Round I,04025,0402561210,60,60,,,,
2024-25,B.E/B.Tech,Round I,04104,0410419110,60,49,,,,
2024-25,B.E/B.Tech,Round I,04104,0410424610,60,39,,,,
2024-25,B.E/B.Tech,Round I,04104,0410425110,90,58,,,,
2024-25,B.E/B.Tech,Round I,04104,0410429310,60,49,,,,
2024-25,B.E/B.Tech,Round I,04104,0410437010,60,45,,,,
2024-25,B.E/B.Tech,Round I,04104,0410461210,60,49,,,,
2024-25,B.E/B.Tech,Round I,04118,0411819110,54,46,,,,
2024-25,B.E/B.Tech,Round I,04118,0411824510,108,92,,,,
2024-25,B.E/B.Tech,Round I,04118,0411829310,54,46,,,,
2024-25,B.E/B.Tech,Round I,04118,0411837210,27,23,,,,
2024-25,B.E/B.Tech,Round I,04118,0411861210,54,46,,,,
2024-25,B.E/B.Tech,Round I,04133,0413319110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04133,0413324210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04133,0413324510,60,51,,,,
2024-25,B.E/B.Tech,Round I,04133,0413329310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04133,0413337210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04133,0413361210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04134,0413424210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04134,0413424610,60,39,,,,
2024-25,B.E/B.Tech,Round I,04134,0413429310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04134,0413437210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04134,0413491210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04134,0413499710,60,39,,,,
2024-25,B.E/B.Tech,Round I,04143,0414319110,54,46,,,,
2024-25,B.E/B.Tech,Round I,04143,0414324510,54,46,,,,
2024-25,B.E/B.Tech,Round I,04143,0414329310,54,46,,,,
2024-25,B.E/B.Tech,Round I,04143,0414337210,54,46,,,,
2024-25,B.E/B.Tech,Round I,04143,0414361210,54,46,,,,
2024-25,B.E/B.Tech,Round I,04144,0414419110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04144,0414424210,120,102,,,,
2024-25,B.E/B.Tech,Round I,04144,0414424610,60,51,,,,
2024-25,B.E/B.Tech,Round I,04144,0414429310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04144,0414461210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04147,0414719110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04147,0414724210,180,130,,,,
2024-25,B.E/B.Tech,Round I,04147,0414724610,60,45,,,,
2024-25,B.E/B.Tech,Round I,04147,0414729310,90,76,,,,
2024-25,B.E/B.Tech,Round I,04147,0414737210,90,71,,,,
2024-25,B.E/B.Tech,Round I,04147,0414761210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04147,0414799510,90,64,,,,
2024-25,B.E/B.Tech,Round I,04172,0417219110,60,25,,,,
2024-25,B.E/B.Tech,Round I,04172,0417224210,120,50,,,,
2024-25,B.E/B.Tech,Round I,04172,0417226310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04172,0417229310,60,25,,,,
2024-25,B.E/B.Tech,Round I,04172,0417237210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04172,0417261210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04175,0417519110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04175,0417524210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04175,0417537210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04175,0417561210,30,25,,,,
2024-25,B.E/B.Tech,Round I,04177,0417719110,60,25,,,,
2024-25,B.E/B.Tech,Round I,04177,0417724210,120,30,,,,
2024-25,B.E/B.Tech,Round I,04177,0417724610,60,14,,,,
2024-25,B.E/B.Tech,Round I,04177,0417737010,60,20,,,,
2024-25,B.E/B.Tech,Round I,04177,0417761210,60,25,,,,
2024-25,B.E/B.Tech,Round I,04192,0419219110,60,39,,,,
2024-25,B.E/B.Tech,Round I,04192,0419224210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04192,0419235610,60,39,,,,
2024-25,B.E/B.Tech,Round I,04192,0419261210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04192,0419291110,60,39,,,,
2024-25,B.E/B.Tech,Round I,04196,0419619110,30,25,,,,
2024-25,B.E/B.Tech,Round I,04196,0419624210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04196,0419637210,60,51,,,,
2024-25,B.E/B.Tech,Round I,04196,0419661210,30,25,,,,
2024-25,B.E/B.Tech,Round I,04196,0419691010,60,39,,,,
2024-25,B.E/B.Tech,Round I,04196,0419691210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04196,0419692110,60,39,,,,
2024-25,B.E/B.Tech,Round I,04197,0419719110,30,25,,,,
2024-25,B.E/B.Tech,Round I,04197,0419724210,30,25,,,,
2024-25,B.E/B.Tech,Round I,04197,0419729310,30,25,,,,
2024-25,B.E/B.Tech,Round I,04197,0419737010,30,25,,,,
2024-25,B.E/B.Tech,Round I,04197,0419761210,15,13,,,,
2024-25,B.E/B.Tech,Round I,04285,0428519110,60,51,,,,
2024-25,B.E/B.Tech,Round I,04285,0428524610,60,51,,,,
2024-25,B.E/B.Tech,Round I,04285,0428529310,60,51,,,,
2024-25,B.E/B.Tech,Round I,04285,0428561210,120,102,,,,
2024-25,B.E/B.Tech,Round I,04302,0430219110,30,25,,,,
2024-25,B.E/B.Tech,Round I,04302,0430224510,54,46,,,,
2024-25,B.E/B.Tech,Round I,04302,0430261210,30,25,,,,
2024-25,B.E/B.Tech,Round I,04648,0464819110,30,25,,,,
2024-25,B.E/B.Tech,Round I,04648,0464824210,60,39,,,,
2024-25,B.E/B.Tech,Round I,04648,0464824610,30,19,,,,
2024-25,B.E/B.Tech,Round I,04648,0464829310,30,25,,,,
2024-25,B.E/B.Tech,Round I,04648,0464861210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01005,0100550310,15,15,,,,
2024-25,B.E/B.Tech,Round I,01005,0100551710,15,15,,,,
2024-25,B.E/B.Tech,Round I,01005,0100552410,15,15,,,,
2024-25,B.E/B.Tech,Round I,01005,0100552710,15,15,,,,
2024-25,B.E/B.Tech,Round I,01101,0110124210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01101,0110124610,60,39,,,,
2024-25,B.E/B.Tech,Round I,01101,0110135610,60,39,,,,
2024-25,B.E/B.Tech,Round I,01101,0110137210,120,78,,,,
2024-25,B.E/B.Tech,Round I,01101,0110161210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01116,0111619110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01116,0111624210,120,90,,,,
2024-25,B.E/B.Tech,Round I,01116,0111624610,60,45,,,,
2024-25,B.E/B.Tech,Round I,01116,0111650710,60,51,,,,
2024-25,B.E/B.Tech,Round I,01116,0111661210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01117,0111719110,60,43,,,,
2024-25,B.E/B.Tech,Round I,01117,0111724210,180,117,,,,
2024-25,B.E/B.Tech,Round I,01117,0111735610,60,45,,,,
2024-25,B.E/B.Tech,Round I,01117,0111761210,60,43,,,,
2024-25,B.E/B.Tech,Round I,01117,0111799510,60,39,,,,
2024-25,B.E/B.Tech,Round I,01119,0111924210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01119,0111924610,60,39,,,,
2024-25,B.E/B.Tech,Round I,01119,0111937210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01119,0111950710,45,29,,,,
2024-25,B.E/B.Tech,Round I,01119,0111961210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01120,0112019110,60,25,,,,
2024-25,B.E/B.Tech,Round I,01120,0112024210,60,14,,,,
2024-25,B.E/B.Tech,Round I,01120,0112029310,60,25,,,,
2024-25,B.E/B.Tech,Round I,01120,0112037210,30,8,,,,
2024-25,B.E/B.Tech,Round I,01120,0112050710,30,13,,,,
2024-25,B.E/B.Tech,Round I,01120,0112061210,60,25,,,,
2024-25,B.E/B.Tech,Round I,01120,0112089310,30,13,,,,
2024-25,B.E/B.Tech,Round I,01121,0112124210,60,45,,,,
2024-25,B.E/B.Tech,Round I,01121,0112124610,60,45,,,,
2024-25,B.E/B.Tech,Round I,01121,0112137210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01121,0112161210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01123,0112319110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01123,0112324210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01123,0112337210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01123,0112361210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01125,0112519110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01125,0112524210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01125,0112526310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01125,0112529310,30,25,,,,
2024-25,B.E/B.Tech,Round I,01125,0112561210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01126,0112619110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01126,0112624210,60,45,,,,
2024-25,B.E/B.Tech,Round I,01126,0112629310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01126,0112637210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01126,0112661210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01128,0112819110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01128,0112824210,120,78,,,,
2024-25,B.E/B.Tech,Round I,01128,0112824610,120,78,,,,
2024-25,B.E/B.Tech,Round I,01128,0112829310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01128,0112837210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01128,0112891210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01130,0113019110,30,25,,,,
2024-25,B.E/B.Tech,Round I,01130,0113024210,60,45,,,,
2024-25,B.E/B.Tech,Round I,01130,0113035610,30,25,,,,
2024-25,B.E/B.Tech,Round I,01130,0113037210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01130,0113061210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01180,0118019110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01180,0118024210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01180,0118026310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01180,0118029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01180,0118061210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01182,0118219110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01182,0118224210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01182,0118229310,60,51,,,,
2024-25,B.E/B.Tech,Round I,01182,0118261210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01265,0126519110,60,51,,,,
2024-25,B.E/B.Tech,Round I,01265,0126524210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01265,0126524610,60,39,,,,
2024-25,B.E/B.Tech,Round I,01265,0126535610,60,45,,,,
2024-25,B.E/B.Tech,Round I,01265,0126537210,60,45,,,,
2024-25,B.E/B.Tech,Round I,01265,0126561210,60,51,,,,
2024-25,B.E/B.Tech,Round I,01268,0126819110,30,25,,,,
2024-25,B.E/B.Tech,Round I,01268,0126824210,60,39,,,,
2024-25,B.E/B.Tech,Round I,01268,0126835610,30,25,,,,
2024-25,B.E/B.Tech,Round I,01268,0126837210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01268,0126861210,30,25,,,,
2024-25,B.E/B.Tech,Round I,01268,0126899510,30,25,,,,
2024-25,B.E/B.Tech,Round I,01276,0127619110,27,23,,,,
2024-25,B.E/B.Tech,Round I,01276,0127624510,27,20,,,,
2024-25,B.E/B.Tech,Round I,01276,0127629310,27,23,,,,
2024-25,B.E/B.Tech,Round I,01276,0127661210,27,23,,,,
2024-25,B.E/B.Tech,Round I,05124,0512419110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05124,0512424510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05124,0512424610,60,39,,,,
2024-25,B.E/B.Tech,Round I,05124,0512429310,120,102,,,,
2024-25,B.E/B.Tech,Round I,05124,0512461210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05124,0512462410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05124,0512484410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05125,0512524510,60,51,,,,
2024-25,B.E/B.Tech,Round I,05125,0512524610,60,51,,,,
2024-25,B.E/B.Tech,Round I,05125,0512550710,60,51,,,,
2024-25,B.E/B.Tech,Round I,05125,0512584410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05130,0513019110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05130,0513024510,60,41,,,,
2024-25,B.E/B.Tech,Round I,05130,0513029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05130,0513061210,120,102,,,,
2024-25,B.E/B.Tech,Round I,05139,0513919110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05139,0513924510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05139,0513924610,120,78,,,,
2024-25,B.E/B.Tech,Round I,05139,0513937210,60,39,,,,
2024-25,B.E/B.Tech,Round I,05139,0513946410,60,50,,,,
2024-25,B.E/B.Tech,Round I,05139,0513950710,60,49,,,,
2024-25,B.E/B.Tech,Round I,05139,0513961210,60,50,,,,
2024-25,B.E/B.Tech,Round I,05139,0513984410,60,39,,,,
2024-25,B.E/B.Tech,Round I,05139,0513991610,60,50,,,,
2024-25,B.E/B.Tech,Round I,05139,0513999510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05151,0515119110,60,45,,,,
2024-25,B.E/B.Tech,Round I,05151,0515124510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05151,0515124610,60,39,,,,
2024-25,B.E/B.Tech,Round I,05151,0515129310,60,45,,,,
2024-25,B.E/B.Tech,Round I,05151,0515137210,60,39,,,,
2024-25,B.E/B.Tech,Round I,05151,0515161210,120,98,,,,
2024-25,B.E/B.Tech,Round I,05151,0515199510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05161,0516119110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05161,0516124510,90,58,,,,
2024-25,B.E/B.Tech,Round I,05161,0516124610,90,70,,,,
2024-25,B.E/B.Tech,Round I,05161,0516125710,60,45,,,,
2024-25,B.E/B.Tech,Round I,05161,0516129310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05161,0516137210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05161,0516137810,60,51,,,,
2024-25,B.E/B.Tech,Round I,05161,0516161210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05161,0516199510,60,45,,,,
2024-25,B.E/B.Tech,Round I,05162,0516219110,120,102,,,,
2024-25,B.E/B.Tech,Round I,05162,0516224510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05162,0516224610,120,78,,,,
2024-25,B.E/B.Tech,Round I,05162,0516229310,120,98,,,,
2024-25,B.E/B.Tech,Round I,05162,0516237210,120,88,,,,
2024-25,B.E/B.Tech,Round I,05162,0516261210,120,92,,,,
2024-25,B.E/B.Tech,Round I,05162,0516284410,60,45,,,,
2024-25,B.E/B.Tech,Round I,05162,0516291610,60,49,,,,
2024-25,B.E/B.Tech,Round I,05162,0516299510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05179,0517919110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05179,0517924510,90,64,,,,
2024-25,B.E/B.Tech,Round I,05179,0517926310,60,45,,,,
2024-25,B.E/B.Tech,Round I,05179,0517961210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05179,0517984410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05181,0518119110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05181,0518124510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05181,0518129310,120,94,,,,
2024-25,B.E/B.Tech,Round I,05181,0518137210,60,39,,,,
2024-25,B.E/B.Tech,Round I,05181,0518161210,120,100,,,,
2024-25,B.E/B.Tech,Round I,05181,0518199510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05182,0518219110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05182,0518224510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05182,0518226310,60,39,,,,
2024-25,B.E/B.Tech,Round I,05182,0518229310,30,25,,,,
2024-25,B.E/B.Tech,Round I,05182,0518237210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05182,0518261210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05184,0518419110,27,11,,,,
2024-25,B.E/B.Tech,Round I,05184,0518424510,27,11,,,,
2024-25,B.E/B.Tech,Round I,05184,0518429310,30,13,,,,
2024-25,B.E/B.Tech,Round I,05184,0518437210,27,11,,,,
2024-25,B.E/B.Tech,Round I,05184,0518461210,27,11,,,,
2024-25,B.E/B.Tech,Round I,05303,0530319110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05303,0530324510,120,97,,,,
2024-25,B.E/B.Tech,Round I,05303,0530329310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05303,0530361210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05303,0530384410,60,49,,,,
2024-25,B.E/B.Tech,Round I,05330,0533024510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05330,0533024610,60,39,,,,
2024-25,B.E/B.Tech,Round I,05330,0533037210,60,39,,,,
2024-25,B.E/B.Tech,Round I,05330,0533061210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05330,0533099510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05331,0533119110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05331,0533124510,120,90,,,,
2024-25,B.E/B.Tech,Round I,05331,0533129310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05331,0533137210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05331,0533161210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538019110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538024510,180,153,,,,
2024-25,B.E/B.Tech,Round I,05380,0538024610,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538037210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538061210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05380,0538099510,60,51,,,,
2024-25,B.E/B.Tech,Round I,05382,0538219110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05382,0538224510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05382,0538226310,60,45,,,,
2024-25,B.E/B.Tech,Round I,05382,0538237210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05382,0538261210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05390,0539019110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05390,0539024510,60,39,,,,
2024-25,B.E/B.Tech,Round I,05390,0539024610,30,19,,,,
2024-25,B.E/B.Tech,Round I,05390,0539029310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05390,0539061210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05390,0539092110,60,39,,,,
2024-25,B.E/B.Tech,Round I,05399,0539919110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05399,0539924510,60,51,,,,
2024-25,B.E/B.Tech,Round I,05399,0539924610,60,51,,,,
2024-25,B.E/B.Tech,Round I,05399,0539929310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05399,0539961210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05399,0539992110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05401,0540119110,23,20,,,,
2024-25,B.E/B.Tech,Round I,05401,0540124510,120,78,,,,
2024-25,B.E/B.Tech,Round I,05401,0540124610,90,67,,,,
2024-25,B.E/B.Tech,Round I,05401,0540126310,90,58,,,,
2024-25,B.E/B.Tech,Round I,05401,0540129310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05401,0540161210,23,20,,,,
2024-25,B.E/B.Tech,Round I,05401,0540184410,60,51,,,,
2024-25,B.E/B.Tech,Round I,05408,0540819110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05408,0540824510,60,51,,,,
2024-25,B.E/B.Tech,Round I,05408,0540829310,30,25,,,,
2024-25,B.E/B.Tech,Round I,05408,0540837210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05408,0540861210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05409,0540924510,120,102,,,,
2024-25,B.E/B.Tech,Round I,05409,0540929310,60,51,,,,
2024-25,B.E/B.Tech,Round I,05409,0540937210,60,51,,,,
2024-25,B.E/B.Tech,Round I,05409,0540961210,120,102,,,,
2024-25,B.E/B.Tech,Round I,05411,0541119110,60,25,,,,
2024-25,B.E/B.Tech,Round I,05411,0541124510,120,42,,,,
2024-25,B.E/B.Tech,Round I,05411,0541129310,30,13,,,,
2024-25,B.E/B.Tech,Round I,05411,0541137210,30,13,,,,
2024-25,B.E/B.Tech,Round I,05411,0541161210,60,25,,,,
2024-25,B.E/B.Tech,Round I,05418,0541819110,60,51,,,,
2024-25,B.E/B.Tech,Round I,05418,0541824510,120,78,,,,
